id,delta,X,V1,V2,V3,V4,V5,V6,Z
68,1,0.43453852240115,-0.312818630906386,-0.86744686544935,-0.317105708772388,-0.72055131176616,0.0810691455620115,0.139776252619379,0
69,0,0.64860158114482,0.50515740017486,-0.610953870324429,-0.56997847188515,1.68385206958571,0.515168603775622,0.701739998559442,0
70,0,0.0304264088859493,1.47997221923246,1.08707292350777,1.54467693080376,-0.207652161077494,0.705104593544331,0.210272848645752,0
71,1,0.122994324471755,1.40287727562908,0.505330908932066,0.0154615338252975,-0.343736940616056,-0.331051078174923,-1.25348104280482,1
72,1,0.0597535157551903,0.189839343972343,0.401557896967889,-0.604158915095962,0.188245586628269,-0.0907731299258178,0.507516774348845,1
73,0,0.815290610523396,0.12408631827893,-1.14778998406808,-0.79684181987779,-0.427089118562526,-1.14988917525266,-1.09872630268206,0
74,1,0.0467957551291844,0.507750510936034,-0.613366634136069,-0.798183667908956,0.0751685603570976,-0.0149328991767599,0.343493954309113,0
75,1,0.0208465913266469,-0.875013467122507,-1.43714252213373,-1.08871727976796,-0.361790225037285,0.619278445176547,-0.0615595007147638,1
76,0,0.0586131680783403,0.813859192059303,0.369594272003103,1.10552001847721,-0.719234326487008,0.104070234538489,-0.00204026133124424,1
77,0,0.878890130204639,-0.811406991952334,0.0438989308917793,-1.57267780047423,-0.815801874689037,-1.21922805498363,-1.69570484955247,1
78,1,0.0402482421727273,-0.0480456189534672,0.435378706463129,1.08064544552003,0.651203790214168,2.26228633828578,1.36728012793586,0
79,0,0.505059099598458,0.266444172108417,0.371150383780906,-0.730685108914736,-1.78847077047611,-1.63120365863549,-2.48142918875076,0
80,0,0.171054736862418,-0.722851209581975,0.782127319054301,0.0103327550135442,-0.538798628492387,1.21948640060585,-0.0513754981270411,0
81,0,0.0910018760084919,0.0317545147343749,0.845323124711623,0.058505762784632,-0.526051742500991,0.372287768078185,-0.750019091818839,1
82,0,0.0826940616799904,0.569390272549056,0.279921081184229,0.0238770498154295,0.954369972723959,2.23862942943101,0.719568980160057,1
83,0,0.254483089198827,-1.06534865428277,-0.065042086972286,-0.413981548781529,0.403307275003441,0.105600512474036,0.947083795215349,0
84,1,0.104047478746335,0.128877365127532,0.627838005932787,-0.436595549688357,-1.53526105529001,-0.809111605005687,-1.70257647849989,1
85,0,0.278356504018135,1.06806764250603,2.25668710816769,0.842513975006622,-0.719439553991006,-0.134117076230536,-0.216088742048427,1
86,0,0.233155635167812,-2.26662792688104,-2.1107949055797,-1.80428835965914,0.557321431763103,-0.392393169768015,0.665461159967818,1
87,0,0.205737835931807,1.12596634148647,0.974021896338825,0.37457490434257,-0.464407559971893,-1.25345539461523,-1.70459572842658,1
88,1,0.118798462175051,0.485868606088356,0.582697688140749,1.01273438795107,-0.286113088765076,0.173566781877463,1.20743780174726,1
89,1,0.415499078500795,-0.710196732613531,0.694040968530926,0.299624967792771,-0.307166509038027,-0.455858560592016,-0.66240164569616,0
90,1,0.0507194225762886,0.340454555373326,-0.464402864190235,-0.0442313837363679,-0.622629928728952,-0.529021303185552,-1.1975270775043,1
91,0,0.0361806720111584,0.43764092994907,-0.79824131633886,0.0522872500185322,0.362440789568162,-0.438812540713424,1.74149298605888,1
92,1,0.0521052949991923,0.619664221616692,0.558830553375978,0.669693327524466,-0.0657250107912246,0.171275457975693,0.843136665536546,1
93,0,0.849474646304978,0.0108263826915507,-0.568532058939648,-0.576476099083794,0.704759683013681,0.679521777868891,-0.802854413227562,1
94,0,0.473498961241063,-0.122920676609069,-1.30938225993544,-0.636745192525858,-0.466114237720865,0.0315975618380446,-0.0343498889586894,0
95,1,0.0315524166388625,-0.359732149505637,-0.519027389552847,-0.808118530882976,0.32199837247924,0.54601249695948,0.185409175726707,1
96,1,0.0109329751588323,0.814009643447428,1.35282165503391,0.00647332314155946,0.644346129052107,-0.105457525885495,0.202294732344081,1
97,1,0.0484211508472354,0.315234527582885,-0.193549153219955,0.831291183295573,0.151631452242501,0.941089019965543,1.48077904208651,1
98,0,0.16551228041714,-1.07157367087625,0.552221619769735,0.0141294943489541,-1.740663937727,-0.668280247860553,-0.667069285063483,0
99,1,0.0956961462181667,1.06595741360309,1.31672785668536,0.960417907872568,0.238882229780644,0.342248100124833,0.0691389779952253,1
100,0,0.0040094530404754,0.545181729393858,-0.589660866136416,1.23781495571125,-0.0360423474580247,-0.600945041808831,-0.887707377656754,1
101,0,0.436245406531895,-1.3814269566466,-0.504616029771911,-1.02960064645993,-2.19842770864633,-2.21376499692641,-1.09851388251276,0
102,0,0.384478885325365,-0.0647758366984889,0.425737400795905,0.198204406453774,0.493159938618479,1.06749204153111,1.0796979608217,1
103,1,0.00467201669478445,0.707191758963099,0.59171980987286,1.12112619910799,2.27971290082462,1.82815042954648,2.10866085359422,0
104,1,0.0308096694588302,1.59817201821839,0.900229785522001,1.57209697678397,1.66136499104282,-0.258942424103704,1.00714431560147,1
105,1,0.0912358562824158,-0.126870273640037,-0.456630096493103,-0.0572725459149809,-0.74278140417077,-0.189333288823843,-0.605542553555972,0
106,1,0.0890661043879915,-0.314849409906973,-0.420511244579849,-1.44749237469661,-0.0620062219313696,-0.439001616777328,0.607202025751091,0
107,1,0.104520523733409,-1.30184437246894,-0.90571729114651,-2.01494191780951,0.291985617512772,-0.162380589553886,-0.404704936080573,1
108,0,0.929457850647591,0.0350836469969676,0.127721218596779,-0.250102141594246,0.942523261955576,0.570776126181481,1.13180184235192,0
109,1,0.00710086418480671,0.516962691236316,0.20623388859308,0.984747871558639,0.679886517775661,1.01456036840526,-0.158960821275015,1
110,1,0.0765847133124673,0.762359666978663,1.00418021512347,0.842583285979036,-0.0783319156909707,0.46338406433973,1.02399046028691,1
111,1,0.0735888681145056,-0.255963772720643,0.412311962173796,0.107687285688706,0.606994817949286,1.49435998091587,1.28027102192348,0
112,0,0.224310866951436,-0.795004314017308,-0.41669757916486,0.0153380456820098,1.14259438371749,2.22372380041138,0.692031043439911,0
113,1,0.00402174530813681,-0.294476956286442,-0.958760996320594,0.0952574585268374,0.191869017598361,0.66799762016864,-0.570028389943853,1
114,0,0.299808265462904,0.0310098352422439,0.310860408692011,0.399260346733474,-0.638060618957628,-0.42503731418677,0.238917838556839,0
115,1,0.0477599648845182,-0.813166205899072,-0.594152447739862,-1.06370385551619,1.34526701728561,1.39026667126061,1.15292429137694,1
116,1,0.00188525993751565,1.20071328231906,0.823795089348531,0.189404943365258,0.205725172668243,0.361912425478366,-0.454597055488593,1
117,1,0.023960741236742,-0.854294054032468,0.06956235678729,-0.25634940417161,0.435131415989153,0.33723137349938,1.12399395070592,0
118,1,0.336887612488749,-1.05907944843306,-0.77749844339391,-0.813114940713179,0.414440744265457,-0.210580747442951,0.763477565071929,0
119,0,0.143373504319993,0.769589369109687,-0.608682929784087,1.6916397144929,0.542607230020823,-1.07354150530686,-0.0623872501996057,0
120,1,0.0108711222663267,0.87789775307393,0.0644379940245279,-0.9172349410438,-1.83216049063011,-1.65206138449014,-1.10962727321578,1
121,1,0.0396259269818406,0.607094247675618,1.17074028465089,0.96567325421434,-0.111704333654179,-0.399942950272214,-0.489328652841463,1
122,1,0.00986481631541647,1.20145564387619,0.790276856992044,1.21448631127069,1.87230710782961,0.742317466842852,1.84880274930346,0
123,0,0.0733864342158843,1.25344037347588,0.728488711987487,0.821060158212506,0.0458298932610994,0.237360186403863,0.091151958004737,1
124,1,0.0567757917468574,0.67318932770506,0.132074071514416,-0.260448085040756,-0.833981622194194,-0.0573505172906809,0.459651411326645,1
125,0,0.138076150907806,0.137328082072158,-0.218495766851333,0.594839644624067,-0.797567451363562,-1.59533595093364,-1.19363289656697,1
126,0,0.120689137177151,1.06468525387017,-0.442167234643182,0.414038621746204,0.293400151348617,-0.251034374683762,1.73389989537129,1
127,1,0.00631044592007601,-0.759420881852033,-0.89618908834982,-0.650887121790537,0.640211562711506,-0.53572138695982,0.0981200695106942,1
128,1,0.0547175755908089,-0.00491280107705883,0.326906041224771,0.700770400409336,0.367649748728302,-0.234416956385458,-0.153615611123915,1
129,1,0.208841846154088,-0.614827614254963,-1.50933961033905,-1.52566324120206,-0.227971954789018,-0.422116476250756,-1.05974381436956,1
130,0,0.907527016805769,1.08236051717392,0.934018852763632,1.05432980934634,-1.02703716825989,-2.02991838616474,-0.699933747194764,0
131,1,0.0164736730811956,0.911516863226339,1.72655733071002,1.38662046986096,-0.4462884611686,-0.93177295449334,0.658232820316546,1
132,1,0.0495781792244205,-0.346843353136097,-0.4780209342017,0.1695125000345,0.267408533567032,0.51032043903082,-0.63440494967564,1
133,0,0.254290112902058,-0.955071153382289,-0.884204609042996,-1.74667740177124,-0.59044050140821,-0.211943531506558,0.838022173085833,1
134,1,0.137149541945292,0.14973743939134,-0.496499342069301,-0.972488916030763,1.41114674876712,0.885249181711604,0.820975606409843,0
135,0,0.56005540980215,-0.733745493059864,0.488762442841472,0.605821910079741,-1.20595375239262,-1.42441057969847,-1.77434841253672,0
136,0,0.19378955167616,0.747873857242266,0.78961374712837,0.468134820445683,1.07903956626137,0.0220333581500051,0.625357880387138,0
137,0,0.0984678500356081,-0.526704513371999,0.50148640979027,0.137552379965348,1.43582305570766,1.12356375118325,0.854095687697309,0
138,0,0.300265679509952,0.875076977107915,0.092606484409751,0.339203770930533,0.744646556839351,0.190057581124348,0.864959139642114,0
139,1,0.0172565907122939,1.2780508668658,1.13289624504897,1.32650518962579,0.635158207130412,0.562458017251111,-0.534017188393906,0
140,1,0.0463499181444584,-0.42990445968379,0.340704073476899,-0.107833088149402,0.527597112308402,-0.504821519633861,-0.0596863790269656,1
141,0,0.478213081525798,-0.486901200019441,-0.200098728373557,-0.662553827719673,-0.182099359473916,-0.101450157538693,0.385838192578046,1
142,1,0.0285709954785789,0.294713133673385,-0.494202255904227,0.249200808662145,-2.19717137508179,-0.356673237959871,-0.805913116979865,1
143,1,0.232045484523826,0.130172596383247,-0.491381954739718,-0.278699660591496,-0.235250662909861,-0.701647500320696,-0.950473043899936,0
144,1,0.102631508748654,0.99951223827138,-0.0233988743113596,0.167625913438206,-0.236114382212761,0.378919246232845,0.246195278639627,0
145,0,0.0761650903295051,0.243759086794511,-0.0380937703362214,0.243991975213838,1.58041687348439,0.715508351757098,0.728275830833781,0
146,0,0.0251311163739283,0.0733125648297491,-0.0329712953615006,-0.378312242703644,0.00607784782840803,0.272873959879698,0.0634101918453475,0
147,0,0.133629470480094,-0.166107658109164,-0.0112794503675834,-0.559520811378616,0.0248874957234332,0.209604608800282,-0.752797096542242,0
148,1,0.0757766302973311,0.0470238253410709,-1.06505176254811,-0.70430538323272,0.103882086285806,0.0341194038898808,-0.794326215634553,1
149,1,0.00995453700607385,0.434682972375524,0.0759154632667489,0.813331689178114,-0.535172910979614,-0.82238805678766,-0.156756929942042,1
150,1,0.0595051738425507,0.609898971801988,-0.414282385860641,-0.0842167190089702,-1.5376990570144,-0.709515538278001,-0.874881013573096,1
151,0,0.779336490198006,-0.218164113073668,-0.937290313794954,-0.859237744444141,-1.19072471706266,-0.370984285273088,-0.182554410674935,0
152,1,0.0494589728380808,0.76154080893778,1.37752036703461,1.86510409740072,0.437114933366282,0.529918089829003,-0.0764233503123873,0
153,0,0.219271173278278,-2.77144037018158,-1.89166070817396,-1.84852578946122,0.807245693489964,0.218584362446453,0.223485386858739,0
154,0,0.888315407690129,-0.474058071202372,-0.299256760497238,-0.106192803122114,-0.836341517855262,-1.13010110263277,-0.86113111901673,1
155,0,0.917257177481684,-0.848813496197163,-0.885531204296388,-1.9322844098188,-0.00702563713381854,-0.675500995112219,-0.463035519746541,1
156,0,0.644692524399156,0.152744343561836,-0.394337618281668,1.02522637522369,-1.03109836393583,-0.557094796910018,-0.227460324599912,0
157,1,0.0417139976372374,0.948129016845993,0.33503097255111,0.904776903088478,0.295167741504796,0.309361161297967,0.196459878194898,1
158,0,0.94290057980336,-0.445587375040686,0.581405423527051,0.0612203905913582,0.379458692844985,0.604674880762452,0.886953095278115,0
159,0,0.611950523922087,-0.622017967353103,0.947569525220394,0.791401016159774,0.0289598203994712,-0.653382278591102,-0.37473606645718,0
160,1,0.0094479322687997,0.944813608033125,-0.0985236181973074,1.45580563055828,1.27443810101779,1.39068082693038,0.231763588537197,1
161,1,0.109047126235378,0.86733050060141,0.618727666454377,0.220686116641917,0.367421310318348,1.58725899941082,0.440101803042369,1
162,0,0.912639919371994,0.666514705908278,0.813566912597316,0.423113621635707,-0.0742904975572254,0.805818531632888,0.25051695355238,0
163,0,0.16256079082374,-1.8494482343961,-1.37903288861531,-1.85771403264211,-1.24545378397734,1.22192102732721,1.64166130452813,1
164,1,0.00432371544867838,-2.68294679265335,-1.31535789271748,-1.76691601214581,1.150800412892,1.13635793511854,0.89290607812595,1
165,1,0.00855895701223375,-1.35417447327016,-0.550458811322057,-0.896110150670916,-0.333925585226488,-0.452227282236029,0.458479631462298,1
166,1,0.125953018227451,0.760537447928517,0.716587281745057,0.537613045514673,1.44545622344232,1.30721076140909,-0.517365252737807,0
167,1,0.0221120329535367,1.10439020724312,0.120047387663224,0.436926469819074,-0.447749166323392,0.536433036334809,0.0504234325030641,1
168,1,0.0922729804012636,2.16780570037207,1.59216379766467,0.652547879815715,-0.972346258316882,-1.21867455309698,0.352275794438135,1
169,0,0.326186105188757,-0.532227595817734,-1.51233414143406,-1.13053486919087,-1.21947294648096,-0.908288413457662,-0.479145863844569,0
170,1,0.0608800235253542,0.440051376026721,1.42017379170605,1.05719829702001,0.796824571306967,1.09231864255722,-0.510084417208612,1
171,1,0.0403914437404422,1.09357247072608,1.61368417081999,1.18531115177022,0.832415107123434,0.857672859539043,0.636216297749909,0
172,0,0.35164529556736,0.365543821076112,0.180127014887488,0.560933968605546,-0.904580857325928,-0.503576350984353,-0.209867143600298,1
173,0,0.388322063209682,-1.07000539890301,-0.887173057595261,-1.87082402864665,-1.34755646265969,-2.32813001126006,-1.31422960999818,0
174,1,0.0604954691546107,2.66730665346664,1.75787140335732,1.98832018287468,1.69287324435011,0.879441210167949,0.642353226096467,0
175,1,0.322676730925174,-0.456785699719024,-0.631437857523045,-1.88897235205358,0.375134704811579,1.08067986875731,1.29635937692574,0
176,1,0.0664468198369947,0.534994921574334,-0.112487817305226,0.186229015995724,-0.595726767224568,0.265315640703069,-0.643901311368251,0
177,0,0.000499897666860649,-0.0397833995837324,-0.107053408155144,0.173397105580364,0.298480033553104,0.584016974027317,0.122346161471161,1
178,1,0.202920147520381,0.416594672259833,0.671495066891343,-0.541733535947779,0.744486764748286,-0.182192585585442,-0.640548301598666,0
179,1,0.000366056041177565,1.94530269437611,1.80663793366814,1.65408819580368,0.0936256570428196,0.631871350330684,1.07883167654153,1
180,1,0.0385403710282439,-1.16300766298917,-0.641842530869423,-0.904999211947922,0.233869443866578,0.00686488751440548,-0.394395470952308,1
181,0,0.184793300718523,0.645197118992002,0.446967813451842,1.35354911270433,-0.628414693618668,-0.538223015896217,-0.307078031796596,0
182,0,0.149036631776367,1.79376525491436,0.635954688901753,1.37462357979284,-0.70202540500861,0.515147388346529,-0.726034551546414,0
183,1,0.00772485967816472,1.08770058785685,0.709643005123907,-0.0514721354051239,0.426823893538377,-0.484752731317311,0.0498085361527705,0
184,1,0.148676776902987,0.98222147744121,1.49230356785911,1.01535944424783,0.0650923061501509,1.04760903626855,0.781583974526332,0
185,0,0.944367270300854,0.297249096560303,1.11564422729943,1.30550394840196,-0.144036220846342,-0.955590300677033,-0.777239659412028,0
186,1,0.105589785768506,0.078120746457207,-0.278762320021068,-0.690855806646588,0.304907900612908,-0.183247113031619,0.154369389395438,0
187,1,0.209352862581344,-0.239773140363515,0.183352802476228,0.06615354616601,-1.17119974070733,-0.517016671143587,1.1131667516201,1
188,0,0.0117855215784307,-0.293323985300473,-0.510223610982619,-0.180970127320637,0.372911352906781,-0.0115184776442947,0.702429929860486,0
189,0,0.103382245464811,1.23835297868599,1.1629374148115,1.05694621240787,0.625620530455726,-0.9768858537106,0.402781314288865,1
190,1,0.0186349365154923,0.924857840420339,0.599412816476082,0.849332965375818,0.928638470424337,0.901712464705981,0.800253863465576,1
191,0,0.146153436752398,0.35771345262891,1.21049992621511,-0.454624868722318,-0.122338721847031,0.315818860147168,-0.339487094574994,0
192,0,0.701149638406887,-0.470626707551315,-1.36843642123006,-1.33724673688711,-1.0790044054634,-1.19015293229463,-0.285497922189739,1
193,1,0.0721234531109332,-1.26811419718117,-0.83629880164214,0.120925407206261,-0.973839718789895,-0.72386857898872,-1.48028371676296,1
194,1,0.148107743675323,-1.14644741679732,0.440449278103905,-0.30220475293857,-0.0991378521139113,-0.482419503533299,-0.372181116695967,1
195,1,0.0770972295777925,-1.36412469867756,-1.66425181642697,-0.554438435534565,0.969893355102573,0.47763484100415,-0.615916005266129,1
196,1,0.0673376482819634,0.143221187205148,-0.220499678077455,0.912708391911276,-0.222740208333685,0.469678784100477,-0.0580875675629185,1
197,1,0.00502062630231226,-1.23872587736787,-0.0375743202097249,-0.138413705411333,1.79566256180242,1.77356488184431,1.81260238168879,1
198,1,0.0175119828777275,-0.756193089175312,0.50697812015482,0.511495181975918,0.768277807174855,-0.0747993330680567,0.19434640345737,1
199,0,0.509818463856989,1.60889866851646,0.781397211120338,1.57924550135082,-0.0901111812634156,-0.684345514332543,-0.567262365854668,1
200,0,0.256949415067699,-0.933222851575565,-0.797401801497945,-0.584924688253278,-0.970292938052415,-0.872763312280195,-1.58896408179213,1
201,1,0.0374522566728217,-0.29491318729679,-1.07836971177089,-0.184107775447531,0.884051371096143,0.284530139030407,-0.457179812735063,1
202,1,0.451541585162681,0.589996806889039,-0.584051919576029,-0.351029475722604,-0.195806530464043,1.63772114362393,0.838749179855778,0
203,1,0.117036885324697,1.34225581742349,0.218894898384728,0.352243018445813,0.0928621739371169,0.104468542593088,0.572198433009017,1
204,1,0.0526294427965945,1.56418332348607,0.710846591213189,0.605403003867172,0.023063364122133,0.851528817223204,0.923534784622034,0
205,1,0.185887008352678,-0.554355723997008,-0.70824097615824,-1.06682208335621,0.117139211186004,-0.233733838177256,0.186104703124469,0
206,1,0.000346835696688252,0.280925872175455,-0.841357409137769,-0.548705282308787,0.0148597124666026,-0.797961606936502,0.971898661402691,1
207,1,0.0394974793535061,0.727561620227986,0.202279803983062,0.523494596432661,-1.01791501261603,-1.27392443504998,-0.401252728597104,1
208,0,0.700512269669014,-1.53231355451916,-1.68697375309867,-0.804260808592867,0.782257373322216,-1.54228898084776,-0.845441141270243,0
209,1,0.0156259435490735,0.879397467135956,1.308518653321,1.10405862040569,0.770668554455366,-0.074879977366527,1.2492491414372,0
210,1,0.00896533738366667,0.185160960237208,0.627748159979125,-0.196757608011295,1.21107162493265,2.23553361819403,1.74733612695614,1
211,1,0.147061920867984,2.02978434871631,2.11947404744161,2.29248258882332,1.82477305446604,1.05732859861334,2.27066278174657,0
212,1,0.0277813749955493,0.933054109167214,0.77000943108006,1.01085238633592,1.16632946563873,0.523959309312528,1.89141196362044,1
