id,delta,X,V1,V2,V3,V4,V5,V6,Z
17,0,0.888393508527682,-0.0278174871931073,-0.586483050421559,0.391347427240438,0.906446971108106,0.460512621633826,0.637421323361128,1
18,1,0.171312202779893,0.800008874997821,-0.590495628261622,-1.27337321587985,0.592101118078923,-0.295283028937304,-0.314427991239767,0
19,1,0.129851150385644,-0.593087112166657,0.532294376260254,-1.68079236430304,1.0108043723457,-0.997696712515094,-0.312415014200848,0
20,1,0.0511639474998553,-0.0181669426520013,0.2128808460383,-0.022634729180889,0.573139295674665,-0.066935848926319,-0.235779686663525,1
21,0,0.0907464207730675,-1.59525983767736,-0.721163820804452,-0.511586341935577,0.356921500282673,-0.358128638509674,0.166638959869347,0
22,0,0.0254917565053651,0.618875928645204,0.313851625243203,1.48986366706305,-0.0785190731868342,1.73552539842172,0.862528914547553,0
23,1,0.025613933269657,0.831916978433044,1.24495228087089,1.22585934844183,0.7206737215469,1.01674749230533,0.384097597648865,1
24,1,0.0130971402950983,-0.0561258001683053,-0.927830173052426,0.252270151191511,-0.321097696129606,-0.0356846915857115,-0.802089279551881,0
25,1,0.0157410725134106,0.32611077157659,0.0996426045189962,-0.389516457092755,0.884050510595233,0.380408992898757,1.23179054453628,1
26,1,0.202957712474674,0.818245098406656,-0.507631651468129,0.971871771943341,0.616210719929136,0.556469636078431,0.0220307062706878,1
27,1,0.0871759238806797,0.564250203565672,0.294606904914094,1.07849742735107,0.222456492135597,-0.516595872953113,-0.747929102172442,1
28,1,0.0165330172112208,0.893888699674298,0.971219131424304,-0.208358608034887,0.30868051082437,1.17602367326695,1.2953875954631,0
29,1,0.113724127080727,1.83077445599901,0.0050487540879201,0.944852495631397,0.13248323864147,0.635662960722728,0.338797443545692,0
30,0,0.437597918328548,-0.329420113532662,-0.276216361845168,0.941984391328244,-0.791546348095031,-0.893975727389072,-1.32161449977272,1
31,1,0.035563147558709,-1.01624395449923,-0.869210013997691,-0.410270156370199,1.43634690764545,1.18752745930407,1.00642530261278,0
32,0,0.440119954134542,-0.0706318716618367,0.348344346959662,0.794448988032231,-0.912161255213696,-0.989913098914297,0.833545484603673,0
33,1,0.00734812216683522,0.215909280089488,0.433860795044475,0.613981609065574,-0.625270738013033,0.604174449563212,-0.522521595483254,1
34,1,0.0810247829555104,0.187913130423025,1.2004029023458,-0.303010204959753,0.928412575505242,0.414817824065804,0.0480768949725988,1
35,0,0.964390123247796,-0.0289033378370709,-1.78527438512774,-0.880372824036784,-2.3113332690525,-2.21234635230986,-2.33418156611318,0
36,0,0.462348232342065,-0.348673259741139,-0.159275318128397,-0.638793507748276,-0.618660951193153,-1.77008830008403,-0.966801489460151,0
37,1,0.0201250769407295,0.429576771605225,0.455043173035336,0.186927216283431,0.148179439223072,-0.180535844463458,0.226667772389069,1
38,0,0.0215398927902066,-0.472101853031005,-0.96220924858072,0.261570293425703,0.78931589234724,-0.0248519927111561,0.258131741036449,1
39,1,0.0047798278080684,-0.590809919114385,-0.118061252282734,0.141431499032552,2.01251480176409,1.84377125906999,1.3493379618644,1
40,1,0.0184804027440411,0.2294950951724,-0.762818499954197,-1.09304423180799,-1.69417791741965,-0.0783425641067313,-0.877381001443326,1
41,0,0.389292223420651,-0.665955804861227,-1.44924954386523,0.177557269750396,0.129911645348548,-0.735234771837352,-0.245989311560465,0
42,1,0.0458051732013134,1.30376485954024,0.812770694755944,1.23664098360616,0.453681292552848,-0.0745240292016356,0.596717775429531,0
43,1,0.093072231341969,-0.151956928595563,0.444107363047712,-0.330604169626494,0.0208836015313242,1.41576544603014,0.875709400227837,1
44,1,0.0257691080252043,-1.18221773237205,-0.601187449924069,-0.346316065909486,2.00655082982597,1.3894003832121,2.63818237452274,1
45,1,0.0958598476543795,0.963985579585703,0.948434657404136,-0.404165915940142,-0.357522067638787,0.349870309566795,0.320612399441113,0
46,1,0.0392625626718575,-0.701413731630059,-1.00553296107399,-0.747831745106146,1.7908581807991,0.589195177519854,-0.345236265612155,1
47,0,0.975754160166402,1.63328782573028,0.173428312188442,0.650362834286284,0.0431990670602505,-0.629079714957826,0.655976869805467,0
48,0,0.920663851687385,0.443774920900321,0.119210034606572,-0.358300188639416,-1.84730182034148,-1.06035554436868,-0.607384546027633,1
49,1,0.00513135365236295,-0.0952835277709221,1.18492489180849,0.56619402343086,-0.167833472772398,0.700808218314134,0.48573428373846,1
50,0,0.903084679011044,-1.71778994999094,-1.47089501827265,-1.58016313534002,-0.0171397443266581,0.114322156303205,0.309831463622731,1
51,0,0.189999378694629,-0.620833847249717,-0.32066061770971,0.0635928254067307,-0.906075464628999,0.0020597617339787,-0.608603748186295,0
52,1,0.00222260579715705,-0.0160144061509214,0.137877350162055,0.0337476448364233,1.23925415653395,1.12961334197108,0.0233696375323535,1
53,1,0.107814624369132,-0.624190201381272,-0.662943081707535,-0.732955769277528,-0.0779858360326195,-0.0201753465900185,1.1183071842098,1
54,0,0.22754349577409,0.396563018869963,0.165132750841551,0.934814858313408,0.87489777210989,-0.383891988460443,-0.179990061564541,1
55,1,0.0363298218827133,1.25087605166179,0.65707735362753,0.712971977615182,0.288679638378553,1.12783210680285,1.78241951602467,1
56,1,0.00765190363681789,-0.811077216327683,-1.12422051415041,-1.22884340566718,-1.20361535961068,0.0602261615396671,-1.09474386517243,1
57,0,0.924444160009448,0.45311627983439,0.526529122603078,0.670388267687773,-1.38582741062762,-0.565420087639817,-0.199374938868156,0
58,1,0.188358832055315,0.641119346194762,1.5653096776855,0.028455686563801,0.601940961323367,-1.32500679822707,-0.93503128250823,0
59,1,0.0076833715400646,0.106908592987341,-0.628144424742371,-0.963535075628688,0.0855425628778727,0.309177610774749,-0.659390139020198,1
60,1,0.125087222633301,-1.29140660220638,-1.72920923757206,-1.78434207147408,0.176906973696955,-1.15188984715847,-0.548176415777845,0
61,1,0.0348802280210796,-0.0694069465780604,-1.59870610964833,-0.846521688733329,-0.264981224863176,-0.234125157439434,1.06457741784316,1
62,1,0.0598674928485083,2.11600416795483,2.03676445261264,1.09102534136854,1.0589602346964,1.3291955150695,1.44263429764268,1
63,1,0.26297256031973,-1.2256022614999,-0.0473901560126977,-0.132865338105519,1.16675337151364,0.0589676269480466,-0.15749384530615,1
64,1,0.26330006654289,1.12529306318234,0.55180171415419,1.00366100165313,0.349092101216858,0.211821769806059,0.958864135643123,0
65,1,0.145854085244699,-1.04847345834277,-0.553164457169717,-1.28982502901193,-0.955615116829315,-2.1133945955782,-2.84754519820192,1
66,0,0.947115419019467,0.0466706774173262,0.5431802830704,-0.825247536585979,-0.0916697773194485,0.766354381214784,0.79093345780561,0
67,1,0.204872255019956,1.49028750553171,0.153354793439639,1.06025315657653,0.107036359989251,-0.364695855473119,0.409092636661189,1
68,0,0.0320806073181996,0.265649039661653,-1.13611609725194,-0.68202150945323,0.627296433619511,1.56970765653652,2.33933378150467,0
69,1,0.0776965454603475,-0.0655564375207056,1.31117040981509,-0.892708338677779,0.0976549583942567,0.504656273485164,-0.524191925840596,1
70,0,0.0677530131328091,-0.18036824751892,-0.0275647014790422,-1.46129069652222,-0.955294535773065,-0.42940335820705,-0.998738357042205,0
71,1,0.0806767561714281,-1.3606125959391,-0.465613379892142,-1.81810391155104,0.85557548407631,1.59013739387809,1.55695716367777,0
72,1,0.00210699236462197,-1.07375552497172,0.383408557110768,0.0449076408335548,0.0972724427380567,0.374191838663854,-0.137683561726499,1
73,0,0.581176711612284,-1.46097999561755,-2.24323492137828,-1.29855282515105,0.888921616598183,-0.702651109436335,-0.471527352879673,1
74,1,0.0531674747833506,0.175259492469555,1.11047543816546,1.37622819170824,0.266671969625029,0.676575624493857,-1.2716515226342,1
75,1,0.000834767116449697,0.191781128572204,1.85572797949875,0.44092778096153,1.24646606902291,1.49838238730782,1.47191170176911,0
76,1,0.193863628280284,1.04615796696617,0.460232551740245,0.188281287454635,-1.08403056763212,-1.41465444635626,-1.34946666619254,0
77,1,0.000285351882126861,1.05400693441106,0.542047158761382,1.65246042184358,2.18779979006942,1.18944788574382,2.64321456193289,1
78,1,0.0548354817086345,-1.31485637764354,0.0831782514317492,-0.761059246900398,-1.05513891255673,0.196885026687118,0.0186518232954633,1
79,0,0.420087048424167,0.336262032434641,0.416698212721921,-1.04609746006416,-0.398878170814204,-0.960153479724106,-1.36601101379234,1
80,0,0.0734110022083088,-1.19093053118966,-1.72809913623978,-1.85517494486327,-1.04089182971203,-2.20635142994199,-1.05812604725093,1
81,1,0.303606830318501,0.42162678065456,1.94837307777666,1.59335873419006,0.0777470256381345,0.213111715524558,-0.075692205856952,0
82,1,0.233416185282775,-0.719742778048486,-0.769091835294577,0.295367891819361,0.827525852715379,-0.477560074361517,0.19760786652022,0
83,1,0.0245110942720208,0.549368898618977,-0.365058043247477,-0.757721355584501,-0.662981023703771,-0.651020143726001,0.289429500513262,1
84,1,0.24636598431314,-0.777715597658271,-0.442779768008502,0.268702002572433,0.429628474451405,-0.805335298826126,-0.0249317582301498,0
85,1,0.00380386574517289,-0.226577949346417,0.0538478188829703,-0.0874722935627263,0.503640232276373,-0.530955240970077,0.763361517647053,1
86,1,0.769579328760526,-0.745374080335791,-0.0634776337844223,-0.341722567777032,-0.92199815047712,-0.700798808702379,-0.520392284413998,0
87,0,0.587413929825187,-0.265170219706377,0.513707603782642,-1.61818374080633,1.0047423231687,-0.483154381173104,0.884595054524905,1
88,1,0.104756673821236,0.578620226043497,-0.178124236442897,0.329782984985974,-1.12623121640175,0.174307732169295,0.970532295254971,0
89,1,0.0265631864882065,0.791110642484481,0.13587769718966,0.653810737469604,0.0900542626777027,0.86125648599011,1.01254560753289,0
90,0,0.207538426637717,-1.65157119697723,-1.44927455094399,-1.43324738696497,-1.46151650201105,-1.34470847794454,-0.15970630313561,1
91,1,0.071926590953221,1.16715868781703,0.449191331415932,2.14764348716319,1.74582048877931,1.1151354716508,0.353800087821833,0
92,1,0.0188085498011388,0.992353488295172,1.60275946059226,2.14187358551557,-0.209387030780614,-0.568144568003118,-1.26313793063012,0
93,1,0.144752457945067,1.35712900312395,0.545763593009723,0.886568551449757,-0.292002442633201,-0.650615597847995,0.282878192701033,1
94,1,0.00387990311454889,-0.295421262662908,0.283822541085937,0.113631692508688,0.714531565233463,0.593155836542401,0.975749454671562,1
95,1,0.149981696255233,-1.06190339265931,-0.406979299610471,-1.39796569367385,-0.527012169748206,2.12190663381837,0.571068572204982,0
96,1,0.0635806354170159,-0.153811713148891,-0.192743663950595,0.749066985362108,-1.09723145548002,0.495010304834577,-0.303981620204985,1
97,0,0.964267415983719,1.0286564647306,0.176580330803271,-0.760796552150625,0.269545760098229,0.977534639544528,0.025523219502134,0
98,0,0.503691258942202,1.4316846777932,1.19229444572342,0.993131822455616,-0.728543300941495,-0.490654131707489,-0.918073965243238,0
99,1,0.325447623738592,0.423171121797322,0.767741835125498,0.464244069735356,-0.461731957599543,-1.61825469955893,-0.854774794952407,0
100,1,0.0181856130937614,-0.247549206661609,0.0293276267690945,0.185050141919072,1.20659573069445,0.612004429655268,1.00021498909826,1
101,1,0.00300146906219556,0.720037169164161,0.229235743012395,-0.194511165682984,1.1271898420665,0.628845737006212,0.128058108183586,1
102,1,0.0862466315300701,0.714019129519603,0.257892295110428,0.477599983155327,0.311249781548496,0.179648808786014,-0.293531619198995,0
103,0,0.261002756873785,-2.1901423980521,-0.843596369062699,-1.67773116697656,-0.738314101151854,-0.354239055681405,-0.227003495557845,1
104,1,0.0304782694682224,-0.460397827468193,0.640598883160118,0.668499104184744,-0.594221916463939,-1.28591025576717,0.215588992988967,0
105,1,0.394553914461802,-0.397309579126502,-0.425927118730319,-0.24722884078939,-0.113659378665476,-0.290584640005661,0.136227380523919,1
106,1,0.0509865359397113,0.700100695085815,0.0962820810776877,-0.902301553172442,0.960347474371782,0.837281111250992,0.850195351614029,1
107,1,0.0207817903193277,0.986349709358928,1.21677835650724,0.635436678240437,0.118662694348892,-0.1807611249431,-0.0458201918664236,1
108,0,0.0870084443419643,-0.172072388725235,-0.798036693013357,0.44964083708666,1.0131650399546,1.10860349953823,0.788536417893308,0
109,1,0.0431037649077606,1.34572088177998,0.757235632720975,0.529236842804147,0.111264802174558,0.536182625398799,-0.325570359404868,0
110,0,0.453229945577407,-0.874998775306695,-0.449021235258102,-0.0547389319721208,-1.59722642418091,-1.28482028484159,-1.2729570998137,0
111,0,0.161080905246452,-1.07044254879352,-0.463563193234751,-0.80328984796866,-0.345613646578268,-2.45399713660446,-1.6602408225856,1
112,0,0.059868148696068,-0.230278580930464,0.73858335052371,-1.31432265394002,0.328733046834798,0.517820455745591,0.961273840249811,0
113,1,0.130101579983054,-0.390094314648155,0.337697225587761,-0.362490221357069,1.77736294232901,-0.226478387842393,0.319852561804341,1
114,1,0.0550040443584985,0.0356575402072518,0.439328595780321,-0.406770396338783,2.335336247265,2.01049523531992,2.65935207024759,0
115,0,0.199178223249176,-1.10179155969614,-0.164237745027427,-0.96121685922318,-0.676350337366385,0.039924515014755,-0.563122965566079,0
116,1,0.100768015938861,1.84301905526762,1.27155344721326,0.998524749948229,0.539485739578778,1.34152595375671,0.79804530369793,1
117,0,0.0194784330073147,-0.0565810202697218,0.702667559832837,0.786258767404533,-0.292583604584401,-1.08304430931108,-0.100281290988249,0
118,1,0.099249540646758,0.696081392117599,1.11970264045272,0.531844835084745,-0.0642652005625537,0.703801927065303,-0.041735741774849,1
119,1,0.121775470706185,0.00308263592565117,-1.59558095294902,-0.597276788041356,-0.915497213044495,-0.348909493991559,-0.525919377844689,1
120,0,0.426563226284877,-0.76878382152636,-1.94189858549304,-0.925734297331553,-1.16265397991433,-1.85617219374508,-1.11355320569326,0
121,0,0.733088493416766,-1.52511700789679,-0.422167196093913,-0.541829864961723,0.545448403050254,0.892953179097526,1.82519316076367,0
122,0,0.526796772931903,1.17951200906169,0.0869261333394155,-0.10035021546746,0.0570519463422919,0.198924647971011,-1.22434883133176,0
123,1,0.097314913903789,-0.041075338528022,0.376435047629139,0.60583264032707,-0.172952016400571,-0.066114130047393,-1.51343800520362,1
124,1,0.0272716239317177,-0.612645222711523,-0.847898234868952,-0.171205158536118,-0.68867525689186,-0.168327616992883,-1.11700948119573,0
125,1,0.371754857792597,-2.18384302268468,-2.13866916247654,-1.7035623728743,-1.69884210139943,-0.731252406460453,-0.782030177132007,1
126,0,0.117687371272035,-0.0165511263552125,-1.38336030016448,-1.32930521592689,-0.952893512829224,0.160516723051546,-0.688493213834934,0
127,0,0.0248882200910384,1.08862657322147,0.243698619711668,0.257804397244343,-2.00815763935026,0.233317629898629,-2.10591229425609,1
128,0,0.422040114555194,0.580839773995524,-0.63729256219184,0.528031167741025,-1.19359397674896,-0.985478922511547,-0.658263963462846,0
129,1,0.000396841745923915,0.997980404116683,1.55964246079562,2.42237677318009,-0.373549774613814,0.645769734797359,-0.197856197795451,0
130,0,0.125602655854972,1.09144336123676,0.053305618270102,0.620082699668579,-0.852257701120444,-1.69433297253932,-0.934260429005205,0
131,1,0.047230526406346,0.791539832388573,1.09665007330014,-0.53622174066787,-0.257831548316262,0.113983350599727,-0.384703978062604,1
132,1,0.0164844209774326,-0.189499571849815,-0.175625313335095,0.230601472229109,1.75938641644508,1.68052566135047,1.4877461522094,1
133,1,0.0336617723830974,0.31430504578107,-0.652380264285941,-0.203634875024712,0.918865700187032,0.756217549944495,0.49886162327112,1
134,0,0.609810980500931,-0.89597366257561,-2.09278689143352,-2.15660906612148,-0.148430939817148,0.084128062111321,-1.252881540068,0
135,0,0.394527052707534,0.397547064413252,-0.313879322982754,-0.0599909991573259,-1.36598812962283,-0.963383150350661,-1.62261599665337,0
136,0,0.726698391885944,-0.724180733041623,-0.438310672383083,-0.616569043117931,-1.2825651559376,0.244553247556512,-0.206488152331894,0
137,1,0.0177982732416568,-2.11708177516942,-2.68307514037654,-2.65195520497504,1.10497632108627,1.28250053834629,0.93184817479287,1
138,1,0.000543887555184419,1.17554996510947,1.52605359407469,0.644293377090886,-0.35251550602683,0.118684622940867,0.0980987069106028,0
139,0,0.0787397728796151,0.378104993276711,0.511811683727293,0.0552783425430874,0.00116442534990341,-0.559877232476519,-0.228831140361559,0
140,1,0.0763929043590768,0.955429586309475,0.37244931307503,-0.320043297233967,0.000260674895276924,-0.187403031887099,0.521090843738876,0
141,1,0.0229017481817433,-1.39732163648912,-0.642198969619194,-0.793531218062939,0.0798517614032667,1.03805096214411,0.804766191996006,1
142,0,0.797007127192494,-0.107314186734536,-0.387909767108895,-0.20391918054193,0.365298901310962,-1.3952599301261,0.0457016565396368,1
143,0,0.786387187901702,0.472271003098283,-0.184877007452641,1.05535095715846,0.172784725937111,-0.738963038861568,0.0390246372158107,0
144,1,0.0678464656917992,1.07519312055653,2.49917765316016,2.02742071235536,-0.294060103116959,-0.644546411642948,-0.478445722197746,1
145,0,0.949991455318108,0.470068486437308,-0.915457826547413,0.186995644800781,-0.597652656339053,-1.12110441501197,-0.640314213447815,1
146,1,0.521475704271968,-0.927472571407145,-0.794293054104419,-0.0894285582627694,-0.345251508662597,-0.748946313696116,-0.733527648108729,0
147,1,0.137056515605913,-0.397382040881305,-0.361913871255708,-0.51164172603031,0.107564283999613,0.0947473270473399,-0.344712769241965,0
148,1,0.0279615415512051,-0.750587962799492,-1.32460867041727,-0.320328114197791,0.488913106677824,-0.123012920684051,0.157165766577833,1
149,1,0.0314849882334389,0.474339595074696,1.62535980657921,0.0207507924498593,0.0447794021718045,-0.636605803478209,0.276821993005597,0
150,1,0.0916060926263516,0.131609096016138,-0.341418483498666,0.254195090114636,1.17639243550087,-0.184905696124395,0.209883283483855,0
151,1,0.0938375147826749,1.15442715635439,1.35845735294002,1.29320863068178,0.479040948306485,0.863843170028998,0.346161106382696,1
152,0,0.239644666247618,0.614066716935817,-0.488107193986268,0.0964683101757415,2.0516681729613,1.62587913901252,1.88693062574362,0
153,0,0.000397105906740247,-0.127171770491867,0.0852746059782322,-0.317636672707878,0.225353051793659,-1.02937711251098,-0.634383452087026,0
154,1,0.26781662207021,-1.02091192888066,-2.21174381451494,-0.466983667457196,-0.039860478803774,-1.09661445109637,-0.523704619109196,1
155,1,0.26399682223497,-0.524187878330504,0.0310317747542534,-0.691193865790647,-0.142990972257074,-0.24503813786485,-0.759378924415417,1
156,1,0.126699314272767,1.19406913456077,1.28340752080698,1.05790993047301,-0.479868381782283,-0.537724205780457,0.649657970205186,1
157,1,0.0901144133209009,1.43679832240074,0.418081829717488,0.454421596965069,-0.2041686928746,1.07437782244381,-0.159690298816585,1
158,0,0.616897634263607,-0.654141682825162,0.459394812456167,0.35057183002583,0.965297197248982,1.98964705195859,1.11022120730659,0
159,1,0.0946476860342198,1.23722344316815,1.48864893389947,0.89430240817094,0.961149012366621,1.0665995843259,0.98237438429975,0
160,1,0.163762509633554,-0.522431135848423,-0.477144564903074,0.639706398795292,0.612472154961707,-0.882214640684682,-0.667083745419754,1
161,1,0.0335635704244455,-0.708114454873688,-0.723667644593698,-0.69401554201265,-0.425215229705562,0.441016012212008,0.362502975331715,1
162,1,0.303086325915246,-1.37635721844276,-0.579954732286957,-1.26900453615255,0.439522381906894,1.41723958413159,0.744506462684995,0
163,1,0.0450914860363074,-0.628644437753541,-0.913755041563156,-1.32633548610229,-0.335956491277859,-0.719038055526506,0.189412307892719,1
164,0,0.873786137226238,0.553489677279283,-0.340204087703607,-0.851086080823012,-1.57774177676718,-0.577882681409458,-0.204936338970886,0
165,1,0.178351509357497,0.24912136634924,1.1798107540366,-0.351371993031483,0.411417748057904,-0.277634423414993,-0.299342363845393,0
166,0,0.72442497596767,-0.222421738757419,0.0472471207538975,-0.451210443485501,0.581367476842801,0.469393313335877,0.168951557523274,0
167,1,0.0739016814234317,-0.834322155548117,-0.91038214437908,-0.983105849096179,0.563823538781279,-0.293547894291333,-0.218436905644833,1
168,1,0.0247067655696345,0.288232466425862,0.582070892015225,0.210156013134103,0.867989119360465,-1.4571135425394,-0.0383419284597745,0
169,1,0.0579701894353493,-0.53717950980015,-0.255466094315821,-1.23119890485913,0.483128897544762,-0.0146549863011657,0.622468491551383,1
170,0,0.353165253585684,-0.155607085513961,0.221022165985198,0.777756942017597,-1.72009121640374,-1.60915807067682,-1.13176493953199,0
171,0,0.182723141204326,-1.26102483376587,-1.62487837925822,-1.32278499822409,-0.946204594717248,0.610366004808302,-0.938431631493785,1
172,1,0.114647190550265,-0.51316459585128,0.466566169156659,0.496338947497127,0.711302680822846,0.703108458726109,0.0440986596504579,1
173,1,0.0635527194020717,0.744545292360846,1.65181334741123,0.969829492340869,-1.59960245390323,0.194299886622048,-0.27781509657139,1
174,1,0.0864037311170369,0.262960410054819,-0.00905759714995216,0.46763638149457,-0.6890612166433,-0.518419036370884,0.288941984699875,1
175,1,0.0662735670470713,0.946440998570893,1.50999332935335,1.42559403064652,-1.19366271559627,-0.381552401348044,-0.511689242418561,1
176,1,0.143495218856071,-0.238353856499771,-1.24220806336268,-0.735108229804584,0.0928007017312404,0.179527365753995,0.514258283689778,1
177,1,0.0532730338251133,0.605919422821314,-0.230188413723187,-0.233131678517463,1.01877412074702,1.18985819324285,-0.0247337242058836,0
178,0,0.87420691763809,-0.535573928861056,-0.718600816317658,-0.407455715850072,-1.40866285398208,-1.29341822591425,-0.683583254819798,0
179,1,0.103107307542261,-1.36868883671253,-0.975002663060489,-0.310105989904974,-0.447793679807922,-0.397929455931067,-0.15405063710102,0
180,1,0.138880448345504,0.881398504995844,0.574094597165083,1.00925620044863,-0.122923530088984,0.449007422349968,0.0567931298819224,0
181,1,0.012224855268391,-0.29830226522514,-0.15019144521106,0.148124810778496,0.541839899774315,1.22419499328141,0.481112588153687,1
182,0,0.790085941142052,-1.00736728574473,-1.78576227100053,-1.80322382114371,-1.86566555011661,-1.00634279794736,-1.58059732233727,1
183,0,0.0723016092073964,-0.373773860396411,0.535445363128033,0.116192521306566,-0.0756725367707549,0.120346928712473,-0.799444901122129,0
184,0,0.244519440368239,0.985819502985336,0.457329741540944,0.550868562223089,-0.549633935625851,-0.543864053810266,-0.837149474247366,0
185,0,0.0107071520515589,-1.21070453845905,0.230682629864181,0.967169215548263,-1.32846957833267,-1.60243498583047,-0.638293287859031,0
186,1,0.00247480964463076,-1.17971399781455,-0.645937541395754,-0.0499846372943566,-0.126703241854494,-0.345810641610452,-1.57321396470468,1
187,1,0.013022499953026,0.376365567924854,1.19052188630397,0.496240851117529,-0.071786800222486,0.758584791331045,-0.434239968582619,0
188,1,0.187508778924943,0.926403203630369,0.901457631851404,1.14958650810422,-0.45243141347821,0.116453349844573,-0.154907244067497,0
189,0,0.367546572759846,0.757858395554724,1.15152051098676,0.659147354389764,0.480193301223915,0.00446837455679894,-1.65668512875076,0
190,0,0.0380340235252129,1.71007215684928,2.49674228490369,1.02329149756893,-0.288831932539913,-0.550024865289725,0.42157340274836,0
191,1,0.0466556105592391,0.253481224725711,0.410301473167296,1.50127750486085,0.0140587452352587,-0.115478787131569,0.0998163806667271,0
192,1,0.0106834954543027,0.466623246094914,-0.190123367745572,0.455402056555922,1.71957455507168,1.51409130891702,1.43718579702141,0
193,0,0.0837504080334276,-0.241457139262112,1.04511771970718,1.33048666518226,-1.70221669155182,-2.32948916488912,-2.10752211931221,1
194,1,0.00472845005240163,1.90726831262526,1.14984898190995,1.20658983168044,-1.77244257762834,-2.03611607958064,-0.587094015906701,1
195,1,0.0690657966981467,0.352779462533626,0.0397417196071983,0.951176078479499,0.619422677680063,0.36827264958666,0.678408066234972,1
196,1,0.232421041010467,0.08460250096556,-0.277088987144349,-0.407821701536914,-0.965773367984673,0.0561067556487462,-0.754148612861762,1
197,1,0.205976275793907,-1.07342008315857,-1.40296015909036,-0.913489640229898,-0.635236702056499,0.338792657315903,-0.181207833457224,1
198,1,0.0554057034892592,0.471847331712489,0.333452170215024,-0.201027813239095,-0.0374488817929678,0.92134323026734,1.39424011125089,1
199,1,0.0467223115048272,-1.44623179379938,-0.99889764947792,-1.03833491813803,0.725287967438693,0.796531193396909,1.70287378322871,0
200,1,0.113488467485671,0.798144582317939,-0.949324078744522,-0.181256088790345,-0.516980018704581,0.322890059055881,0.584197021408478,1
201,1,0.0863427909398036,-0.274021231588087,0.114541082771596,-0.229510793538277,2.54157920090248,0.107496517729821,-0.100492944525507,0
202,1,0.122003761163551,-0.0224619814866626,-0.085219009783095,1.14647652725057,-0.721460372559555,-0.0827738939032634,0.423444019156492,1
203,1,0.0199476038423114,1.41830034428262,1.38600356946611,1.19831639772725,0.505072961337514,0.554949581490309,0.602214221415942,1
204,1,0.0477490986066771,1.58118044702126,1.12369786762041,0.736761576643606,-0.483390920238426,-0.345288309851367,-0.200347306920125,1
205,1,0.0105966587660689,2.23501282992504,1.6886077361635,2.29733958202433,-0.948813178738023,-1.25165756672143,-0.336985986857671,1
206,0,0.574665330623441,-0.415503697726927,-0.481531578661147,-0.700853747877935,0.538449088552078,1.12425397205294,0.387687873037782,0
207,0,0.203891508109562,-2.53294865365858,-1.98388470346089,-1.45620791882929,0.900088560153819,1.06291932998307,0.452780291747234,1
208,1,0.109092682543031,0.548981102972423,0.875946832583872,0.361476374264567,0.690995955432858,-1.28691291186587,0.366960058724991,1
209,0,0.214116023895196,-0.572403092049371,0.153840942113558,0.557850616386824,-0.77894980421744,-0.150809330232453,-0.166322943214385,1
210,0,0.549156722038551,-0.636474628285741,0.599937431329282,0.42723224976154,-1.03648727853227,-1.30433898072584,-1.88840126491574,0
211,0,0.0697698299188489,-0.795960703406597,0.296924831514468,-0.708370410842522,-0.927901919141297,-1.53585195965808,-0.173169666248797,0
